schulnummer,Schulform,Schulbezeichnung_1,Schulbezeichnung_2,Schulbezeichnung_3,kurzbezeichnung,Bezirksregierung,plz,ort,strasse,Telefonvorwahl,Telefon,Faxvorwahl,Fax,email,website,Rechtsform,Traegernummer,gemeindeschluessel,Schulbetriebsschluessel,Schulbetriebsdatum,EPSG,UTMRechtswert,UTMHochwert,Unnamed: 24,latitude,longitude,schulform_name,traegerschaft,bezirksregierung_name,schulname,telefon,stadt,data_source,data_retrieved,bundesland,sozialindexstufe,school_type,is_cross_grade,cross_grade_note,traffic_accidents_total,traffic_accidents_per_year,traffic_accidents_fatal,traffic_accidents_serious,traffic_accidents_minor,traffic_accidents_bicycle,traffic_accidents_pedestrian,traffic_accidents_school_hours,traffic_nearest_accident_m,traffic_data_years,traffic_data_source,transit_rail_01_name,transit_rail_01_distance_m,transit_rail_01_latitude,transit_rail_01_longitude,transit_rail_01_lines,transit_rail_02_name,transit_rail_02_distance_m,transit_rail_02_latitude,transit_rail_02_longitude,transit_rail_02_lines,transit_rail_03_name,transit_rail_03_distance_m,transit_rail_03_latitude,transit_rail_03_longitude,transit_rail_03_lines,transit_tram_01_name,transit_tram_01_distance_m,transit_tram_01_latitude,transit_tram_01_longitude,transit_tram_01_lines,transit_tram_02_name,transit_tram_02_distance_m,transit_tram_02_latitude,transit_tram_02_longitude,transit_tram_02_lines,transit_tram_03_name,transit_tram_03_distance_m,transit_tram_03_latitude,transit_tram_03_longitude,transit_tram_03_lines,transit_bus_01_name,transit_bus_01_distance_m,transit_bus_01_latitude,transit_bus_01_longitude,transit_bus_01_lines,transit_bus_02_name,transit_bus_02_distance_m,transit_bus_02_latitude,transit_bus_02_longitude,transit_bus_02_lines,transit_bus_03_name,transit_bus_03_distance_m,transit_bus_03_latitude,transit_bus_03_longitude,transit_bus_03_lines,transit_stops_500m,transit_stop_count_1000m,transit_all_lines_1000m,transit_accessibility_score,crime_bezirk,crime_stadt,crime_bezirk_population,crime_bezirk_index,crime_haeufigkeitszahl_2023,crime_aufklaerungsquote_2023,crime_data_source,crime_straftaten_2023,crime_straftaten_2023_rate_per_100k,crime_strassenraub_2023,crime_strassenraub_2023_rate_per_100k,crime_koerperverletzung_2023,crime_koerperverletzung_2023_rate_per_100k,crime_diebstahl_fahrrad_2023,crime_diebstahl_fahrrad_2023_rate_per_100k,crime_wohnungseinbruch_2023,crime_wohnungseinbruch_2023_rate_per_100k
167060,20.0,Stadtgymnasium Köln-Porz,- Sekundarstufen I und II -,,"Köln, Gym Stadt/Porz",3.0,51145,Köln,Humboldtstr. 2-8,2203.0,894020.0,2203.0,8940219.0,167060@schule.nrw.de,http://www.stadtgymnasium-porz.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,364337.0,5638543.0,,50.882614,7.071429,Gymnasium,Öffentlich,Köln,Stadtgymnasium Köln-Porz - Sekundarstufen I und II -,2203894020.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Gymnasium,,,34,11.3,0,5,29,13,6,17,22,"2024,2023,2022",Unfallatlas,Porz (Rhein),492,50.8832667,7.0644885,,Köln Steinstraße,1709,50.8952751,7.0576212,,Porz-Wahn,2773,50.858162,7.079225,,Porz Markt,881,50.8828538,7.0588699,,Rosenhügel,1229,50.8741926,7.0600808,,Steinstraße,1437,50.8914944,7.0565429,,Voltastr.,53,50.8830537,7.0711264,,Voltastraße,69,50.8832032,7.0711217,,Feuerwache,187,50.881257,7.0730063,,21,45,,75.0,Porz,Köln,115776,1.0,12434.0,50.8,bezirk_estimated,14384,12423.6,164,142.0,1138,983.3,949,819.6,307,265.0
183040,20.0,Städt. Lessing-Gymnasium,- Sekundarstufen I und II -,,"Köln, Gym Lessing-Gymnasium",3.0,51143,Köln,Heerstr. 7,2203.0,9920166.0,2203.0,9920168.0,183040@schule.nrw.de,http://www.lessing-gymnasium.eu,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,363085.0,5636819.0,,50.866824,7.054288,Gymnasium,Öffentlich,Köln,Städt. Lessing-Gymnasium - Sekundarstufen I und II -,22039920166.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,,13,4.3,0,2,11,6,5,8,103,"2024,2023,2022",Unfallatlas,Porz (Rhein),1963,50.8832667,7.0644885,,Porz-Wahn,1998,50.858162,7.079225,,Köln Steinstraße,3172,50.8952751,7.0576212,,Zündorf,378,50.8660632,7.0490364,,Rosenhügel,914,50.8741957,7.0600489,,Porz Markt,1811,50.8828538,7.0588699,,An St. Marien,302,50.8641188,7.0538827,,Zündorf,341,50.8661434,7.0495549,,Zündorf Mitte,635,50.8663207,7.0452767,,12,23,,70.0,Porz,Köln,115776,1.0,12434.0,50.8,bezirk_estimated,14384,12423.6,164,142.0,1138,983.3,949,819.6,307,265.0
183088,10.0,Städt. Carl-Benz-Realschule Oberkassel,- Schule der Sekundarstufe I -,,"Düsseldorf, RS Carl-Benz-Realschule",1.0,40547,Düsseldorf,Lewitstr. 2,211.0,8927870.0,211.0,8929560.0,183088@schule.nrw.de,http://carl-benz-realschule.de/,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,343000.0,5678704.0,,51.238079,6.75091,Realschule,Öffentlich,Düsseldorf,Städt. Carl-Benz-Realschule Oberkassel - Schule der Sekundarstufe I -,2118927870.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Realschule,,,32,10.7,0,8,24,13,4,22,148,"2024,2023,2022",Unfallatlas,Comenius-Gymnasium,682,51.2354876,6.7420247,,Belsenplatz,764,51.2315346,6.7475889,,Barbarossaplatz,778,51.231548,6.754902,,Theodor-Heuss-Brücke,1641,51.2499957,6.7648087,,Nordstraße,1934,51.2354553,6.7783658,,Venloer Straße,1987,51.2376649,6.7794393,1,Kanalstraße,144,51.2385822,6.7528124,,Heinsbergstraße,178,51.2395535,6.751911,,Comeniusplatz,260,51.2357688,6.7503683,1,35,71,"1, 2",65.0,Bezirk 4,Düsseldorf,47036,0.8,10068.0,52.1,bezirk_estimated,4506,9580.1,35,74.4,333,708.7,241,511.7,87,184.7
183246,10.0,Städt. Realschule Hochdahl,- Sekundarstufe I -,,"Erkrath, RS Hochdahl",1.0,40597,Düsseldorf,Hospitalstr. 45,2104.0,216650.0,2104.0,216651.0,183246@schule.nrw.de,http://www.realschulehochdahl.de,1.0,11538.0,5111000.0,1.0,01.08.1973,EPSG:25832,350750.0,5670564.0,,51.167013,6.865233,Realschule,Öffentlich,Düsseldorf,Städt. Realschule Hochdahl - Sekundarstufe I -,2104216650.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Realschule,,,20,6.7,0,3,17,9,6,12,76,"2024,2023,2022",Unfallatlas,Schloss Benrath,568,51.1623833,6.8686762,,Kappeler Straße,636,51.1622443,6.8602084,,Schöne Aussicht,862,51.1624049,6.8552983,,Schloss Benrath,553,51.1625952,6.8688718,2,Kappeler Straße,620,51.1622638,6.8605664,,Schöne Aussicht,859,51.1623873,6.8553744,,"Bus (51.1668, 6.8691)",272,51.1667513,6.8691124,,Wimpfener Straße,335,51.1664656,6.8605097,,Benrath Rathaus,378,51.1636227,6.8656541,,18,73,"1, 2, 3, de.05111000.forststrasse",65.0,Bezirk 10,Düsseldorf,24612,0.5,6292.5,52.1,bezirk_estimated,1474,5987.6,11,46.5,109,442.9,79,319.8,28,115.5
183726,15.0,Gesamtschule Köln-Holweide,- Sekundarstufen I und II -,,"Köln, GE Holweide",3.0,51067,Köln,Burgwiesenstr. 125,221.0,969530.0,221.0,96953200.0,183726@schule.nrw.de,http://www.gesamtschule-holweide.de,1.0,10182.0,5315000.0,1.0,01.08.1975,EPSG:25832,362335.0,5647597.0,,50.963512,7.039569,Gesamtschule,Öffentlich,Köln,Gesamtschule Köln-Holweide - Sekundarstufen I und II -,221969530.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Gesamtschule,,,27,9.0,0,2,25,12,3,20,193,"2024,2023,2022",Unfallatlas,Köln-Holweide,1418,50.9762247,7.0411142,,Köln-Mülheim,1919,50.9581466,7.0135261,,Bahnhof Mülheim,2072,50.9573403,7.0116611,,Vischeringstraße,319,50.9661806,7.0378798,,Maria-Himmelfahrt-Straße,584,50.9678437,7.044295,,Wichheimer Straße,590,50.9618293,7.031575,,Burgwiesenstraße,268,50.9642408,7.0432128,,Vischeringstraße,355,50.9667028,7.0397617,,Colonia-Allee,530,50.9633552,7.0471301,,11,40,19465,70.0,Mülheim,Köln,149870,1.2,14920.8,50.8,bezirk_estimated,22343,14908.3,255,170.3,1768,1180.0,1474,983.5,477,318.0
183854,4.0,Gustav-Heinemann-Schule,Städt. Gem. Hauptschule,,"Köln, GH Gustav-Heinemann-Schule",3.0,50769,Köln,Karl-Marx-Allee 3,221.0,33730070.0,221.0,337300777.0,183854@schule.nrw.de,http://www.gustav-heinemann-schule.org,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,353170.0,5654510.0,,51.023373,6.906349,Hauptschule,Öffentlich,Köln,Gustav-Heinemann-Schule Städt. Gem. Hauptschule,22133730070.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Hauptschule,,,9,3.0,0,0,9,3,2,4,66,"2024,2023,2022",Unfallatlas,Chorweiler,570,51.0221492,6.8984387,,Köln-Chorweiler,631,51.021167,6.8980335,,"U-Bahn (51.0273, 6.8937)",985,51.0272959,6.8937293,,Chorweiler,630,51.021006,6.8981612,,Heimersdorf,1264,51.0120084,6.9067649,,Merkenich,2968,51.0280717,6.9481232,,Karl-Marx-Allee,163,51.0240218,6.904256,,Merianstraße,407,51.0264979,6.9093752,,Chorweiler,694,51.0200583,6.8979374,D,6,54,"A, B, C, D, E, F, G, H",65.0,Chorweiler,Köln,83848,1.2,14920.8,50.8,bezirk_estimated,12500,14908.3,143,170.3,989,1180.0,825,983.5,267,318.0
184287,15.0,Heinrich-Böll-Schule,Städt. Gesamtschule Köln-Chorweiler,- Sekundarstufen I und II -,"Köln, GE Heinrich-Böll-Schule",3.0,50765,Köln,Merianstr. 11-15,221.0,261070.0,221.0,7087943.0,184287@schule.nrw.de,http://www.hbg-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1975,EPSG:25832,352664.0,5654830.0,,51.026119,6.89901,Gesamtschule,Öffentlich,Köln,Heinrich-Böll-Schule Städt. Gesamtschule Köln-Chorweiler - Sekundarstufen I und II -,221261070.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Gesamtschule,,,17,5.7,0,1,16,7,5,9,194,"2024,2023,2022",Unfallatlas,"U-Bahn (51.0273, 6.8937)",392,51.0272959,6.8937293,,Chorweiler,443,51.0221492,6.8984387,,Köln-Chorweiler Nord,480,51.0280319,6.8928561,,Chorweiler,572,51.021006,6.8981612,,Heimersdorf,1660,51.0120084,6.9067649,,Merkenich,3442,51.0280717,6.9481232,,Weichselring,189,51.0262314,6.8963201,,Karl-Marx-Allee,422,51.0239567,6.9039705,,Florenzer Straße,523,51.0228446,6.8936424,,15,68,"A, B, C, D, E, F, G, H",75.0,Chorweiler,Köln,83848,1.2,14920.8,50.8,bezirk_estimated,12500,14908.3,143,170.3,989,1180.0,825,983.5,267,318.0
184858,20.0,Städt. Heinrich-Heine-Gymnasium,- Sekundarstufen I und II -,,"Köln, Gym Heinrich-Heine-Gymnasium",3.0,51107,Köln,Hardtgenbuscher Kirchweg 100,221.0,98976223.0,221.0,98976254.0,184858@schule.nrw.de,http://hhg.koeln,1.0,10182.0,5315000.0,1.0,01.08.1974,EPSG:25832,362820.0,5643582.0,,50.927544,7.047984,Gymnasium,Öffentlich,Köln,Städt. Heinrich-Heine-Gymnasium - Sekundarstufen I und II -,22198976223.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gymnasium,,,24,8.0,0,3,21,5,5,17,187,"2024,2023,2022",Unfallatlas,Köln Frankfurter Straße,1371,50.9154189,7.0515293,,Köln Airport-Businesspark,1937,50.9102443,7.0447205,,Vingst,1946,50.9327863,7.0214882,,Autobahn (Stadtbahn),410,50.9271315,7.053798,,Ostheim,437,50.9291602,7.0423021,,Steinweg,1367,50.9237007,7.0665168,,Servatiusstraße,241,50.9297082,7.0477166,,Saarbrücker Straße,343,50.9251619,7.044884,,Ostheim,419,50.9287379,7.0423062,B,17,26,"A, B, C, D, nur Ausstieg",70.0,Kalk,Köln,121957,1.4,17407.6,50.8,bezirk_estimated,21212,17393.0,242,198.7,1679,1376.7,1399,1147.4,452,371.0
184913,15.0,Stadt Köln,Lise-Meitner-Gesamtschule,- Sekundarstufen I und II -,"Köln, GE Lise-Meitner-Gesamtschule",3.0,51149,Köln,Stresemannstr. 36,2203.0,99310.0,2203.0,9931444.0,184913@schule.nrw.de,http://www.lmgporz.de,1.0,10182.0,5315000.0,1.0,01.08.1974,EPSG:25832,363768.0,5640377.0,,50.898963,7.062662,Gesamtschule,Öffentlich,Köln,Stadt Köln Lise-Meitner-Gesamtschule - Sekundarstufen I und II -,220399310.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Gesamtschule,,,43,14.3,1,4,38,11,6,23,187,"2024,2023,2022",Unfallatlas,Köln Steinstraße,541,50.8952751,7.0576212,,Porz (Rhein),1750,50.8832667,7.0644885,,Köln Airport-Businesspark,1777,50.9102443,7.0447205,,Steinstraße,906,50.8920881,7.05572,,Ensen Kloster,1099,50.8971655,7.0472593,,Porz Markt,1321,50.8873745,7.0585077,,Stresemannstraße,232,50.8969912,7.0615959,,Theodor-Heuss-Straße,256,50.8969323,7.064369,,Steinstraße S-Bahn Nord,373,50.8975338,7.0578483,,9,33,,65.0,Porz,Köln,115776,1.0,12434.0,50.8,bezirk_estimated,14384,12423.6,164,142.0,1138,983.3,949,819.6,307,265.0
184937,15.0,Städt. Willy-Brandt-Gesamtschule,- Sekundarstufen I und II -,,"Köln, GE Willy-Brandt-Gesamtschule",3.0,51061,Köln,Im Weidenbruch 214,221.0,963700.0,221.0,96370175.0,184937@schule.nrw.de,http://www.wbgs-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1975,EPSG:25832,362638.0,5649898.0,,50.984264,7.043012,Gesamtschule,Öffentlich,Köln,Städt. Willy-Brandt-Gesamtschule - Sekundarstufen I und II -,221963700.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Gesamtschule,,,11,3.7,0,1,10,7,0,6,162,"2024,2023,2022",Unfallatlas,Köln-Holweide,904,50.9762247,7.0411142,,Köln-Dellbrück,1931,50.9814765,7.0702372,,Köln-Stammheim,2949,50.990038,7.001891,,Am Emberg,1060,50.9892904,7.0301379,,Leuchterstraße,1375,50.9961229,7.0374346,2,Im Weidenbruch,1462,50.9807953,7.0228703,,Birkenweg (Schleife),108,50.9843303,7.0414755,,Birkenweg,140,50.9849415,7.0413324,,Sigwinstraße,214,50.9824939,7.0442224,,17,44,,65.0,Mülheim,Köln,149870,1.2,14920.8,50.8,bezirk_estimated,22343,14908.3,255,170.3,1768,1180.0,1474,983.5,477,318.0
185176,15.0,Europaschule Köln,Gesamtschule Zollstock,- Sekundarstufen I und II -,"Köln, GE Europaschule Zollstock",3.0,50968,Köln,Raderthalgürtel 3,221.0,2850060.0,221.0,28500666.0,185176@schule.nrw.de,http://www.europaschulekoeln.eu/,1.0,10182.0,5315000.0,1.0,01.08.1976,EPSG:25832,355870.0,5641012.0,,50.902753,6.950169,Gesamtschule,Öffentlich,Köln,Europaschule Köln Gesamtschule Zollstock - Sekundarstufen I und II -,2212850060.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Gesamtschule,,,64,21.3,0,13,51,31,4,44,153,"2024,2023,2022",Unfallatlas,Bonner Wall,1623,50.9156331,6.9610641,,Chlodwigplatz,2109,50.92073,6.9597656,,Kartäuserhof,2492,50.9245313,6.9585575,,Zollstock Südfriedhof,448,50.9009366,6.9444717,,Zollstockgürtel,645,50.9055613,6.942113,,Gottesweg,1018,50.9101,6.9415168,,Leichweg,166,50.9040808,6.9490843,,Liblarer Straße,270,50.9003999,6.9511126,,Zollstock Südfriedhof,366,50.9007005,6.9460878,,20,57,"A, B",70.0,Rodenkirchen,Köln,112051,0.6,7460.4,50.8,bezirk_estimated,8352,7454.2,95,85.2,661,590.0,551,491.7,178,159.0
185255,20.0,Städt. Heinrich-Mann-Gymnasium,- Sekundarstufen I und II -,,"Köln, Gym Heinrich-Mann-Gymnasium",3.0,50765,Köln,Fühlinger Weg 4,221.0,9794640.0,221.0,97946430.0,185255@schule.nrw.de,http://www.hmg-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1975,EPSG:25832,351565.0,5654013.0,,51.018495,6.883684,Gymnasium,Öffentlich,Köln,Städt. Heinrich-Mann-Gymnasium - Sekundarstufen I und II -,2219794640.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Gymnasium,,,14,4.7,0,3,11,3,1,9,62,"2024,2023,2022",Unfallatlas,Köln Volkhovener Weg,827,51.0140864,6.8932138,,Chorweiler,996,51.0203848,6.8976044,,Köln-Chorweiler,1047,51.021167,6.8980335,,Chorweiler,1012,51.020301,6.8978705,,Heimersdorf,1766,51.011997,6.9067136,,Longerich Friedhof,3195,50.995613,6.9113075,,Friedhof Chorweiler,180,51.0180842,6.8811907,,Weilerweg,253,51.0198477,6.8865971,,Wezelostraße,327,51.0213699,6.8846836,,14,45,"A, B, E, F, G",65.0,Chorweiler,Köln,83848,1.2,14920.8,50.8,bezirk_estimated,12500,14908.3,143,170.3,989,1180.0,825,983.5,267,318.0
185437,20.0,"Gymnasium, Köln-Pesch",der Stadt Köln,Sekundarstufen I und II,"Köln, Gym Köln-Pesch",3.0,50767,Köln,Schulstr. 18,221.0,990910.0,221.0,9909111.0,185437@schule.nrw.de,http://www.gymnasium-pesch.de,1.0,10182.0,5315000.0,1.0,01.08.1976,EPSG:25832,350678.0,5651733.0,,50.997776,6.871985,Gymnasium,Öffentlich,Köln,"Gymnasium, Köln-Pesch der Stadt Köln Sekundarstufen I und II",221990910.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,,21,7.0,0,4,17,4,6,10,100,"2024,2023,2022",Unfallatlas,Köln-Longerich,2065,50.9982365,6.9014803,,Köln Volkhovener Weg,2344,51.0140864,6.8932138,,Heimersdorf,2901,51.0119474,6.9067943,,Sparkasse Am Butzweilerhof,1849,50.9847517,6.8884188,,Görlinger-Zentrum,1917,50.980563,6.8704698,,IKEA Am Butzweilerhof,2352,50.9819964,6.8943672,,Heinering,146,50.9964695,6.8718373,,Schulstraße,212,50.9989672,6.8696171,,Mozartstraße,386,51.0009262,6.8742973,,12,32,,50.0,Chorweiler,Köln,83848,1.2,14920.8,50.8,bezirk_estimated,12500,14908.3,143,170.3,989,1180.0,825,983.5,267,318.0
187410,17.0,Rudolf-Steiner-Schule,Priv. Schule eigener Art,für Jungen u. Mädchen,"Düsseldorf, FW Rudolf-Steiner-Schule",1.0,40625,Düsseldorf,Diepenstr. 15,211.0,232069.0,211.0,233458.0,187410@schule.nrw.de,http://www.waldorfschuleduesseldorf.de,2.0,73120.0,5111000.0,1.0,01.08.1979,EPSG:25832,349621.0,5677684.0,,51.230697,6.846114,Waldorfschule,Privat,Düsseldorf,Rudolf-Steiner-Schule Priv. Schule eigener Art für Jungen u. Mädchen,211232069.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Waldorfschule,,,35,11.7,0,2,33,16,5,24,64,"2024,2023,2022",Unfallatlas,Pöhlenweg,1316,51.2400254,6.834471,,Heinrich-Könn-Straße,1376,51.2428575,6.8498133,,Düsseldorf-Gerresheim,1698,51.2202703,6.863938,,Von-Gahlen-Straße,907,51.2377795,6.8525821,,Friedingstraße,921,51.2387955,6.8488576,,Dörpfeldstraße,964,51.2309945,6.8599577,,Bertastraße,139,51.2296192,6.8471195,,Torfbruchstraße,300,51.2316505,6.8501488,,Poststadion,419,51.2278685,6.8421337,,19,63,"1, 2, 3, 4, 730, 733",60.0,Bezirk 7,Düsseldorf,47652,0.7,8809.5,52.1,bezirk_estimated,3994,8382.6,31,65.1,295,620.1,213,447.7,77,161.6
187604,17.0,Freie Waldorfschule in Köln,Private Schule eigener Art,für Jungen u. Mädchen,"Köln, FW Weichselring",3.0,50765,Köln,Weichselring 6-8,221.0,9703440.0,221.0,97034430.0,187604@schule.nrw.de,http://www.waldorfschule-koeln.de,2.0,73167.0,5315000.0,1.0,01.08.1980,EPSG:25832,352389.0,5655221.0,,51.029562,6.894932,Waldorfschule,Privat,Köln,Freie Waldorfschule in Köln Private Schule eigener Art für Jungen u. Mädchen,2219703440.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Waldorfschule,,,12,4.0,0,2,10,4,4,7,67,"2024,2023,2022",Unfallatlas,Köln-Chorweiler Nord,224,51.0280319,6.8928561,,"U-Bahn (51.0290, 6.8917)",233,51.02896,6.8917343,,"U-Bahn (51.0273, 6.8937)",266,51.0272959,6.8937293,,Chorweiler,978,51.021006,6.8981612,,Heimersdorf,2120,51.011997,6.9067136,,Merkenich,3724,51.0280717,6.9481232,,Neißestraße,84,51.0299687,6.8939135,,Swinestraße,206,51.031152,6.893407,,Weichselring,331,51.0267145,6.8963146,,18,52,,75.0,Chorweiler,Köln,83848,1.2,14920.8,50.8,bezirk_estimated,12500,14908.3,143,170.3,989,1180.0,825,983.5,267,318.0
187902,15.0,Städt. Max-Ernst-Gesamtschule,- Sekundarstufen I und II -,,"Köln, GE Max-Ernst-Gesamtschule",3.0,50829,Köln,Tollerstr. 16,221.0,9922080.0,221.0,992208110.0,187902@schule.nrw.de,http://www.max-ernst-gesamtschule-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1981,EPSG:25832,350543.0,5649626.0,,50.978807,6.870929,Gesamtschule,Öffentlich,Köln,Städt. Max-Ernst-Gesamtschule - Sekundarstufen I und II -,2219922080.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Gesamtschule,,,25,8.3,0,6,19,6,4,12,100,"2024,2023,2022",Unfallatlas,Akazienweg,2567,50.9608093,6.8938854,,Köln-Longerich,3040,50.9982365,6.9014803,,Rochusplatz,3220,50.9572611,6.9016498,,Görlinger-Zentrum,195,50.9805366,6.8704705,,Ollenhauerring,328,50.9758625,6.8711293,,Schaffrathsgasse,799,50.9716411,6.8701662,,Ollenhauerring,260,50.9764695,6.8707649,,Börnestraße,410,50.9798176,6.8652937,,Nüssenberger Straße,448,50.9767336,6.8654389,,14,41,,70.0,Ehrenfeld,Köln,111154,1.3,16164.2,50.8,bezirk_estimated,17952,16150.7,205,184.5,1421,1278.3,1184,1065.4,383,344.5
188165,15.0,Katharina-Henoth-Schule,Städt. Gesamtschule,- Sekundarstufen I und II -,"Köln, GE Katharina-Henoth-Schule",3.0,51103,Köln,Adalbertstr. 17,221.0,888090.0,221.0,8880921.0,188165@schule.nrw.de,http://www.igs-kathi.de,1.0,10182.0,5315000.0,1.0,01.08.1982,EPSG:25832,361469.0,5644897.0,,50.939039,7.028272,Gesamtschule,Öffentlich,Köln,Katharina-Henoth-Schule Städt. Gesamtschule - Sekundarstufen I und II -,221888090.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Gesamtschule,,,75,25.0,0,5,70,24,9,43,133,"2024,2023,2022",Unfallatlas,Vingst,842,50.9327863,7.0214882,,"Kalk Kapelle, Eingang zur Stadtbahn",1349,50.9389462,7.0090173,,Kalk Kapelle,1413,50.9388017,7.0081094,,Sportpark Höhenberg,309,50.941749,7.029233,,Fuldaer Straße,492,50.941565,7.0225013,2,Vingst,835,50.9327954,7.0216602,,Sportpark Höhenberg,293,50.9415896,7.0293236,,"Bus (50.9375, 7.0243)",325,50.9374944,7.024331,,Schulbus,329,50.9374902,7.0242679,,14,42,"1, 153, 2",65.0,Kalk,Köln,121957,1.4,17407.6,50.8,bezirk_estimated,21212,17393.0,242,198.7,1679,1376.7,1399,1147.4,452,371.0
188232,15.0,Städt. Heinrich-Heine-Gesamtschule,- Sekundarstufe I und II -,,"Düsseldorf, GE Heinrich-Heine-Gesamtsch.",1.0,40237,Düsseldorf,Graf-Recke-Str. 170,211.0,8998512.0,211.0,8929274.0,188232@schule.nrw.de,http://www.ge-heinrich-heine.eschool.de,1.0,10042.0,5111000.0,1.0,01.08.1982,EPSG:25832,347739.0,5679314.0,,51.244844,6.818486,Gesamtschule,Öffentlich,Düsseldorf,Städt. Heinrich-Heine-Gesamtschule - Sekundarstufe I und II -,2118998512.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Gesamtschule,,,28,9.3,0,1,27,10,6,18,139,"2024,2023,2022",Unfallatlas,Staufenplatz,692,51.2414466,6.82681,,Schlüterstraße/Arbeitsagentur,904,51.2368685,6.8210372,,Düsseldorf Hansaplatz,1176,51.24673,6.801868,,Graf-Recke-Straße,244,51.2452342,6.8219317,,Vautierstraße,343,51.2425909,6.821854,,Mörsenbroicher Weg,771,51.2513761,6.8222147,,Graf-Recke-Straße,158,51.2452879,6.8206436,,Vautierstraße,337,51.2425485,6.8216436,4,Clara-Viebig-Straße,339,51.2435497,6.8140753,,20,92,"1, 2, 3, 4, 5, 6, 7, 730, 8, 894",65.0,Bezirk 2,Düsseldorf,66094,0.9,11326.5,52.1,bezirk_estimated,7123,10777.7,55,83.7,527,797.3,380,575.6,137,207.8
189819,15.0,Hulda-Pankok-Schule,Städt. Gesamtschule,- Sekundarstufen I und II -,"Düsseldorf, GE Hulda-Pankok-Schule",1.0,40225,Düsseldorf,Brinckmannstr. 16,211.0,8928241.0,211.0,8929215.0,189819@schule.nrw.de,http://www.hulda-pankok-gesamtschule.de,1.0,10042.0,5111000.0,1.0,01.08.1988,EPSG:25832,345672.0,5674717.0,,51.202983,6.790873,Gesamtschule,Öffentlich,Düsseldorf,Hulda-Pankok-Schule Städt. Gesamtschule - Sekundarstufen I und II -,2118928241.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gesamtschule,,,58,19.3,1,6,51,21,5,43,184,"2024,2023,2022",Unfallatlas,Uni-Kliniken,336,51.2001289,6.7892745,,Auf'm Hennekamp,489,51.202566,6.7838897,,Karolingerplatz,764,51.2047593,6.7802744,,Redinghovenstraße,359,51.2056436,6.787951,,Auf'm Hennekamp,417,51.2041632,6.7851966,3,Volksgarten S,641,51.2086234,6.7927943,,Uni-Kliniken,324,51.2001318,6.7898928,4,Redinghovenstraße,346,51.2055312,6.7880331,3,Auf'm Hennekamp,406,51.2040682,6.7853113,,24,76,"1, 2, 3, 4, 5, 6, 7, SEV",75.0,Bezirk 3,Düsseldorf,123572,1.2,15102.0,52.1,bezirk_estimated,17758,14370.2,138,111.6,1314,1063.0,948,767.5,342,277.1
