schulnummer,Schulform,Schulbezeichnung_1,Schulbezeichnung_2,Schulbezeichnung_3,kurzbezeichnung,Bezirksregierung,plz,ort,strasse,Telefonvorwahl,Telefon,Faxvorwahl,Fax,email,website,Rechtsform,Traegernummer,gemeindeschluessel,Schulbetriebsschluessel,Schulbetriebsdatum,EPSG,UTMRechtswert,UTMHochwert,Unnamed: 24,latitude,longitude,schulform_name,traegerschaft,bezirksregierung_name,schulname,telefon,stadt,data_source,data_retrieved,bundesland,sozialindexstufe,school_type,is_cross_grade,cross_grade_note,traffic_accidents_total,traffic_accidents_per_year,traffic_accidents_fatal,traffic_accidents_serious,traffic_accidents_minor,traffic_accidents_bicycle,traffic_accidents_pedestrian,traffic_accidents_school_hours,traffic_nearest_accident_m,traffic_data_years,traffic_data_source,transit_rail_01_name,transit_rail_01_distance_m,transit_rail_01_latitude,transit_rail_01_longitude,transit_rail_01_lines,transit_rail_02_name,transit_rail_02_distance_m,transit_rail_02_latitude,transit_rail_02_longitude,transit_rail_02_lines,transit_rail_03_name,transit_rail_03_distance_m,transit_rail_03_latitude,transit_rail_03_longitude,transit_rail_03_lines,transit_tram_01_name,transit_tram_01_distance_m,transit_tram_01_latitude,transit_tram_01_longitude,transit_tram_01_lines,transit_tram_02_name,transit_tram_02_distance_m,transit_tram_02_latitude,transit_tram_02_longitude,transit_tram_02_lines,transit_tram_03_name,transit_tram_03_distance_m,transit_tram_03_latitude,transit_tram_03_longitude,transit_tram_03_lines,transit_bus_01_name,transit_bus_01_distance_m,transit_bus_01_latitude,transit_bus_01_longitude,transit_bus_01_lines,transit_bus_02_name,transit_bus_02_distance_m,transit_bus_02_latitude,transit_bus_02_longitude,transit_bus_02_lines,transit_bus_03_name,transit_bus_03_distance_m,transit_bus_03_latitude,transit_bus_03_longitude,transit_bus_03_lines,transit_stops_500m,transit_stop_count_1000m,transit_all_lines_1000m,transit_accessibility_score
112150,2.0,Lukas-Schule,Städt. Kath. Grundschule,- Primarstufe -,"Köln, KG Lukas-Schule",3.0,50739,Köln,Alzeyer Str. 12,221.0,28500680.0,221.0,285006815.0,112150@schule.nrw.de,http://www.kgs-lukasschule.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,354541.0,5648612.0,,50.970719,6.928247,Grundschule,Öffentlich,Köln,Lukas-Schule Städt. Kath. Grundschule - Primarstufe -,22128500680.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,,25,8.3,0,4,21,11,6,17,138,"2024,2023,2022",Unfallatlas,Geldernstraße/Parkgürtel,856,50.9683322,6.9398762,,Köln Geldernstraße/Parkgürtel,950,50.9685,6.9413491,,Köln-Nippes,1612,50.9589937,6.9417766,,Escher Straße,781,50.9645976,6.9337246,,Geldernstraße/Parkgürtel,901,50.9684306,6.9405976,,Iltisstraße,1277,50.9647945,6.9126285,,Alzeyer Straße,101,50.9702544,6.927,,Ebernburgweg,311,50.9690742,6.9318473,,Am Bilderstöckchen,338,50.9734054,6.925993,,20,55,,65.0
112173,2.0,Sankt-Mauritius-Schule,Städt. Kath. Grundschule,,"Köln, KG Sankt-Mauritius",3.0,51065,Köln,Alte Wipperfürther Str. 49-51,221.0,35580050.0,221.0,355800529.0,112173@schule.nrw.de,http://st-mauritiusschule.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,360680.0,5646826.0,,50.956185,7.016311,Grundschule,Öffentlich,Köln,Sankt-Mauritius-Schule Städt. Kath. Grundschule,22135580050.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,,72,24.0,0,8,64,29,16,47,61,"2024,2023,2022",Unfallatlas,Köln-Mülheim,293,50.9581466,7.0135261,,Bahnhof Mülheim,350,50.9573403,7.0116611,,Köln-Buchforst,891,50.9535312,7.0043042,,Bahnhof Mülheim,282,50.9571249,7.0125706,,Buchheim Frankfurter Straße,343,50.9533143,7.0145227,,Buchheim Herler Straße,643,50.957954,7.0250496,3,Bahnhof Mülheim,324,50.9570236,7.0118799,B,Bf Mülheim,328,50.9569872,7.0118057,,Buchheim Frankfurter Straße,383,50.9529869,7.0142808,151;152;153,16,67,"1, 151, 152, 153, 159, 171, 2, 3, A, B, C",75.0
112197,2.0,Städt. Gem. Grundschule,Kopernikusstr.,,"Köln, GG Kopernikusstr.",3.0,51065,Köln,Kopernikusstr. 40-42,221.0,35570060.0,221.0,355700625.0,112197@schule.nrw.de,http://ggskopernikus-koeln.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,360173.0,5646120.0,,50.949717,7.009368,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Kopernikusstr.,22135570060.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,,95,31.7,0,8,87,28,13,55,218,"2024,2023,2022",Unfallatlas,Köln-Buchforst,553,50.9535312,7.0043042,,Bahnhof Mülheim,863,50.9573403,7.0116611,,Köln-Mülheim,982,50.9581466,7.0135261,,Waldecker Straße,295,50.9512741,7.0059555,,Buchheim Frankfurter Straße,538,50.9532891,7.0145436,,Bahnhof Mülheim,842,50.9570271,7.0125111,,Klaprothstraße,260,50.9484752,7.0062189,,Buchforst Waldecker Straße,354,50.951454,7.0051313,,Buchheim Frankfurter Straße,463,50.95254,7.0142358,151;152;153,13,55,"151, 152, 153, A, B, C",65.0
112203,2.0,Grüneberg-Schule,der Stadt Köln,Gemeinschaftsgrundschule-Primarstufe,"Köln, GG Grüneberg-Schule",3.0,51103,Köln,Kapitelstr. 24-26,221.0,99222020.0,221.0,992220248.0,112203@schule.nrw.de,https://www.grueneberg-schule.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,359797.0,5645077.0,,50.940253,7.00442,Grundschule,Öffentlich,Köln,Grüneberg-Schule der Stadt Köln Gemeinschaftsgrundschule-Primarstufe,22199222020.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,,197,65.7,0,20,177,94,54,103,113,"2024,2023,2022",Unfallatlas,"Kalk Kapelle, Eingang zur Stadtbahn",301,50.9388884,7.0081355,,Kalk Kapelle,305,50.9388017,7.0081094,,Kalk Post,477,50.9376675,6.9989844,,Kalk Kapelle,303,50.93882,7.0080992,1,Kalk Post,494,50.9375435,6.99884,,Waldecker Straße,1183,50.9508932,7.0045237,,Kalk Kapelle,338,50.9390831,7.0088773,,Steinmetzstraße,372,50.9426628,7.0081032,,Eythstraße,450,50.9400017,7.0108334,,24,72,"1, 153, 159, 2",75.0
112239,2.0,Städt. Gem. Grundschule,Alzeyer Str.,,"Köln, GG Alzeyer Str.",3.0,50739,Köln,Alzeyer Str. 12,221.0,285006920.0,221.0,285006925.0,112239@schule.nrw.de,http://www.ggs-alzeyer.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,354541.0,5648612.0,,50.970719,6.928247,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Alzeyer Str.,221285006920.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,25,8.3,0,4,21,11,6,17,138,"2024,2023,2022",Unfallatlas,Geldernstraße/Parkgürtel,856,50.9683322,6.9398762,,Köln Geldernstraße/Parkgürtel,950,50.9685,6.9413491,,Köln-Nippes,1612,50.9589937,6.9417766,,Escher Straße,781,50.9645976,6.9337246,,Geldernstraße/Parkgürtel,901,50.9684306,6.9405976,,Iltisstraße,1277,50.9647945,6.9126285,,Alzeyer Straße,101,50.9702544,6.927,,Ebernburgweg,311,50.9690742,6.9318473,,Am Bilderstöckchen,338,50.9734054,6.925993,,20,55,,65.0
112240,2.0,Städt. Gem. Grundschule,Alte Wipperführter Str.,,"Köln, GG Alte WipperfürtherStr.",3.0,51065,Köln,Alte Wipperfürther Str. 49,221.0,35661160.0,221.0,356611619.0,112240@schule.nrw.de,http://www.ggs-ahlwipp.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,360680.0,5646826.0,,50.956185,7.016311,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Alte Wipperführter Str.,22135661160.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,,72,24.0,0,8,64,29,16,47,61,"2024,2023,2022",Unfallatlas,Köln-Mülheim,293,50.9581466,7.0135261,,Bahnhof Mülheim,350,50.9573403,7.0116611,,Köln-Buchforst,891,50.9535312,7.0043042,,Bahnhof Mülheim,282,50.9571249,7.0125706,,Buchheim Frankfurter Straße,343,50.9533143,7.0145227,,Buchheim Herler Straße,643,50.957954,7.0250496,3,Bahnhof Mülheim,324,50.9570236,7.0118799,B,Bf Mülheim,328,50.9569872,7.0118057,,Buchheim Frankfurter Straße,383,50.9529869,7.0142808,151;152;153,16,67,"1, 151, 152, 153, 159, 171, 2, 3, A, B, C",75.0
112252,2.0,James-Krüss-Grundschule,Städt. Gem. Grundschule,- Primarstufe -,"Köln, GG James-Krüss",3.0,51107,Köln,Zehnthofstr. 22-24,221.0,35589690.0,221.0,355896923.0,112252@schule.nrw.de,http://www.james-kruess-grundschule-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,362421.0,5643991.0,,50.931124,7.042155,Grundschule,Öffentlich,Köln,James-Krüss-Grundschule Städt. Gem. Grundschule - Primarstufe -,22135589690.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,,64,21.3,0,10,54,15,20,39,153,"2024,2023,2022",Unfallatlas,Vingst,1460,50.9327863,7.0214882,,Köln Frankfurter Straße,1866,50.9154189,7.0515293,,Köln Airport-Businesspark,2329,50.9102443,7.0447205,,Ostheim,212,50.9292283,7.0417854,,Autobahn (Stadtbahn),929,50.927164,7.0538259,,Kalker Friedhof,1283,50.9426536,7.042688,,Ostheim,233,50.9290417,7.0417506,A,Servatiusstraße,341,50.9298279,7.0465587,,Buchheimer Weg,453,50.9338374,7.0373386,,15,32,"A, B, C, D, nur Ausstieg",70.0
112264,2.0,Gemeinschaftsgrundschule Gartenstadt,der Stadt Köln,,"Köln, GG Gartenstadt",3.0,50737,Köln,Altonaer Str. 32,221.0,8609331.0,221.0,8609332.0,112264@schule.nrw.de,http://www.ggs-gartenstadt.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,354331.0,5651386.0,,50.995594,6.924147,Grundschule,Öffentlich,Köln,Gemeinschaftsgrundschule Gartenstadt der Stadt Köln,2218609331.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,20,6.7,0,2,18,6,4,15,135,"2024,2023,2022",Unfallatlas,Köln-Longerich,1613,50.9982365,6.9014803,,Heimersdorf,2187,51.0119474,6.9067943,,Köln Volkhovener Weg,2985,51.0140864,6.8932138,,Herforder Straße,132,50.9946612,6.9253079,,Meerfeldstraße,192,50.9950175,6.9215651,,Altonaer Platz,616,50.9940061,6.9325851,,Longericher Straße,714,50.995907,6.9139519,,Longerich Friedhof,864,50.9952595,6.911816,,Stommeler Straße,901,50.9989852,6.9124571,,4,22,,60.0
112288,2.0,Städt. Gem. Grundschule,Westerwaldstr.,,"Köln, GG Westerwaldstr.",3.0,51105,Köln,Westerwaldstr. 90,221.0,22280070.0,221.0,222800755.0,112288@schule.nrw.de,http://ggswesterwaldstr-koeln.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,359179.0,5643834.0,,50.928931,6.99611,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Westerwaldstr.,22122280070.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Grundschule,,,43,14.3,1,2,40,11,9,28,47,"2024,2023,2022",Unfallatlas,Köln Trimbornstraße,774,50.9358771,6.9968705,,Kalk Post,953,50.937337,6.9987899,,Deutz Technische Hochschule,1099,50.9364265,6.9858967,,Kalk Post,963,50.9375112,6.9979813,,Deutz Technische Hochschule,1156,50.93674,6.9852138,2,Raiffeisenstraße,1222,50.9199469,6.9860676,,Esserstraße,130,50.9300749,6.9964745,,Rolshover Straße,218,50.9292682,6.9991757,,Weilburger Straße,306,50.9313402,6.9940088,,30,82,"153, 159, A, B",65.0
112290,2.0,Städt. Gem. Grundschule,Halfengasse,,"Köln, GG Halfengasse",3.0,50735,Köln,Merkenicher Str. 313,221.0,3377020.0,221.0,33770222.0,112290@schule.nrw.de,http://www.ggshalfengasse.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,356802.0,5651352.0,,50.995909,6.959349,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Halfengasse,2213377020.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,,9,3.0,1,2,6,2,0,4,79,"2024,2023,2022",Unfallatlas,Neusser Straße/Gürtel,2640,50.9727024,6.9513559,,Amsterdamer Straße/Gürtel,2859,50.9709011,6.9688425,,Köln-Stammheim,3048,50.990038,7.001891,,Niehl Nord,273,50.9955165,6.9554996,,Geestemünder Straße,741,51.0020835,6.9553475,,Fordwerke Süd,1139,51.0058546,6.9554356,,Niehler Damm,212,50.9942842,6.9609213,,Niehl Nord,277,50.9947024,6.9558836,,Halfengasse,389,50.9924218,6.9588424,,9,20,,70.0
112306,2.0,Städt. Gem. Grundschule,Leuchterstr.,,"Köln, GG Leuchterstr.",3.0,51069,Köln,Leuchterstr. 25,221.0,35589950.0,221.0,355899522.0,112306@schule.nrw.de,http://www.ggs-leuchterstrasse.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,362336.0,5651318.0,,50.996954,7.038174,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Leuchterstr.,22135589950.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,24,8.0,0,1,23,10,4,14,75,"2024,2023,2022",Unfallatlas,Köln-Holweide,2314,50.9762247,7.0411142,,Köln-Stammheim,2653,50.990038,7.001891,,Köln-Dellbrück,2828,50.9814765,7.0702372,,Leuchterstraße,31,50.9967882,7.037826,1,Odenthaler Straße,521,51.0009933,7.0419446,,Am Emberg,1001,50.9894428,7.0302835,,Leuchterstraße,46,50.9965643,7.0384128,,Mutzbach,271,50.9993939,7.0382486,,Imbacher Weg,352,50.9942004,7.0406529,,28,62,"1, 2, 260, A, B, C, D, E, F",70.0
112318,2.0,Anna-Langohr-Schule,Gem. Grundschule der Stadt Köln,Primarstufe,"Köln, GG Anna-Langohr",3.0,50765,Köln,Fühlinger Weg 7,221.0,57087111.0,221.0,97942427.0,112318@schule.nrw.de,https://anna-langohr-schule.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,351679.0,5654129.0,,51.019567,6.885261,Grundschule,Öffentlich,Köln,Anna-Langohr-Schule Gem. Grundschule der Stadt Köln Primarstufe,22157087111.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,21,7.0,0,2,19,7,1,13,95,"2024,2023,2022",Unfallatlas,Köln Volkhovener Weg,825,51.0140864,6.8932138,,Chorweiler,868,51.0203848,6.8976044,,Köln-Chorweiler,911,51.021167,6.8980335,,Chorweiler,886,51.020301,6.8978705,,Heimersdorf,1721,51.011997,6.9067136,,Longerich Friedhof,3227,50.995613,6.9113075,,Weilerweg,97,51.0199269,6.886519,,Wezelostraße,205,51.0213699,6.8846836,,Fühlinger Weg,225,51.0202481,6.8882953,,20,61,"A, B, C, D, E, F, G, H",65.0
112320,2.0,Städt. Gem. Grundschule,Loreleystr.,,"Köln, GG Loreleystr.",3.0,50677,Köln,Loreleystr. 3-5,221.0,22135281.0,221.0,22135279.0,112320@schule.nrw.de,http://www.ggs-loreleystr.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,356050.0,5642891.0,,50.919684,6.951986,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Loreleystr.,22122135281.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,,104,34.7,1,9,94,60,17,59,26,"2024,2023,2022",Unfallatlas,Chlodwigplatz,528,50.9209617,6.959247,,Kartäuserhof,709,50.9245313,6.9585575,,Bonner Wall,713,50.9165522,6.9608588,,Ulrepforte,493,50.924118,6.9517963,,Chlodwigplatz,553,50.9213293,6.9594325,A,Eifelplatz,712,50.9233118,6.9436129,,Volksgarten,162,50.9183027,6.9512321,,Zugweg,418,50.9169678,6.956114,,Chlodwigplatz,553,50.9204651,6.9597721,A,10,76,"A, B, C, E",65.0
112331,2.0,Städt. Gem. Grundschule,Lohmarer Str.,,"Köln, GG Lohmarer Straße",3.0,51105,Köln,Lohmarer Str. 11,221.0,99224890.0,221.0,992248999.0,112331@schule.nrw.de,http://www.lohmarer-strasse.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,359861.0,5643818.0,,50.928953,7.005814,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Lohmarer Str.,22199224890.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Grundschule,,,34,11.3,1,3,30,7,4,20,195,"2024,2023,2022",Unfallatlas,Köln Trimbornstraße,993,50.9358771,6.9968705,,Kalk Post,1054,50.937337,6.9987899,,"Kalk Kapelle, Eingang zur Stadtbahn",1092,50.9386476,7.0082929,,Kalk Post,1073,50.9375435,6.99884,,Kalk Kapelle,1105,50.9387803,7.0081217,2,Vingst,1189,50.9327703,7.0216563,,Lüderichstraße,180,50.9275961,7.0044034,,Lüderichstr.,237,50.9281079,7.0027091,,Wiedstraße,242,50.9272427,7.0079478,,24,73,"159, A, B",65.0
112343,2.0,Lindenbornschule,Gem. Grundschule der Stadt Köln,Primarstufe,"Köln, GG Lindenbornschule",3.0,50823,Köln,Lindenbornstr. 15-19,221.0,22138060.0,221.0,22138065.0,112343@schule.nrw.de,http://www.ggs-lindenbornstrasse.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,353524.0,5645855.0,,50.945685,6.914882,Grundschule,Öffentlich,Köln,Lindenbornschule Gem. Grundschule der Stadt Köln Primarstufe,22122138060.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,115,38.3,0,13,102,68,21,58,95,"2024,2023,2022",Unfallatlas,Körnerstraße,476,50.9485033,6.9199953,,Venloer Straße/Gürtel,489,50.9499508,6.9165863,,"U-Bahn (50.9500, 6.9166)",490,50.9499542,6.9166029,,Weinsbergstraße/Gürtel,154,50.9453227,6.912757,,Körnerstraße,474,50.9482893,6.9202445,,Venloer Straße/Gürtel,482,50.9499065,6.9164517,,Weinsbergstraße/Gürtel,139,50.945305,6.9129935,,Geisselstraße,269,50.9435237,6.9166153,,Venloer Straße/Gürtel,387,50.9491439,6.9155062,,30,70,"13, 141, 142, 143, B",75.0
112355,2.0,Städt. Gem. Grundschule,Poller Hauptstr.,,"Köln, GG Poller Hauptstraße",3.0,51105,Köln,Poller Hauptstr. 61-65,221.0,99211690.0,221.0,992116919.0,112355@schule.nrw.de,http://www.ggs-poll-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,358840.0,5641952.0,,50.911934,6.992017,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Poller Hauptstr.,22199211690.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,,33,11.0,0,6,27,21,5,16,89,"2024,2023,2022",Unfallatlas,Bonner Wall,2189,50.9155932,6.9613432,,Chlodwigplatz,2460,50.9211329,6.9601003,,Köln Trimbornstraße,2684,50.9358771,6.9968705,,Poll Salmstraße,454,50.9159864,6.9927971,,Baumschulenweg,635,50.9149954,6.9996708,,Raiffeisenstraße,983,50.9199258,6.9860251,,Im Wasserfeld,119,50.9113471,6.9934362,159,Poll Hauptstraße,158,50.9117414,6.9897896,,Siegburger Straße,363,50.9139211,6.996122,,19,40,159,70.0
112367,2.0,Städt. Gem. Grundschule,Weimarer Str.,,"Köln, GG Weimarer Str.",3.0,51103,Köln,Weimarer Str. 28,221.0,47447170.0,221.0,474471719.0,112367@schule.nrw.de,http://www.ggs-weimar-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,360997.0,5645612.0,,50.945351,7.021285,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Weimarer Str.,22147447170.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Grundschule,,,54,18.0,0,6,48,6,6,22,107,"2024,2023,2022",Unfallatlas,"Kalk Kapelle, Eingang zur Stadtbahn",1116,50.9389462,7.0090173,,Kalk Kapelle,1176,50.9388017,7.0081094,,Vingst,1397,50.9327863,7.0214882,,Fuldaer Straße,425,50.941603,7.0224947,1,Sportpark Höhenberg,677,50.9417801,7.0291176,,Buchheim Frankfurter Straße,1001,50.9532891,7.0145436,,Mülheimer Friedhof,147,50.9461307,7.0229811,,Fuldaer Straße,425,50.9416212,7.022624,,Beuthener Straße,542,50.9498669,7.0183653,,11,42,"1, 151, 152, 153, 2",70.0
112379,2.0,Mathilde-von-Mevissen-Grundschule,Städt. Gemeinschaftsgrundschule,- Primarstufe -,"Köln, GG Mathilde-von-Mevissen",3.0,50733,Köln,Gellertstr. 4-6,221.0,35509990.0,221.0,7325808.0,112379@schule.nrw.de,http://www.mathildevonmevissengrundschule.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,356610.0,5647661.0,,50.962691,6.958071,Grundschule,Öffentlich,Köln,Mathilde-von-Mevissen-Grundschule Städt. Gemeinschaftsgrundschule - Primarstufe -,22135509990.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,,94,31.3,0,8,86,54,20,58,37,"2024,2023,2022",Unfallatlas,Florastraße,313,50.9638036,6.9539597,,Lohsestraße,472,50.9588661,6.9551438,,Reichenspergerplatz,1042,50.9541079,6.9640241,,Florastraße,364,50.9644995,6.9537357,"12, 15",Lohsestraße,543,50.9581367,6.9552899,,Kinderkrankenhaus,726,50.9633419,6.9683918,,Cranachstraße,327,50.961179,6.9540629,,Florastraße,399,50.9649418,6.953633,"147,186",Wilhelmstraße,408,50.96139,6.952623,,21,59,"12, 147, 15, 186, 312, 313",75.0
112380,2.0,Städt. Gem. Grundschule,Gotenring,,"Köln, GG Gotenring",3.0,50679,Köln,Gotenring 5,221.0,33750020.0,221.0,337500225.0,112380@schule.nrw.de,http://www.ggs-gotenring.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,357980.0,5644649.0,,50.935961,6.978742,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Gotenring,22133750020.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,144,48.0,1,16,127,64,21,81,71,"2024,2023,2022",Unfallatlas,Bf Deutz/Messe / LANXESS arena,362,50.9392147,6.9786389,,Deutzer Freiheit,499,50.9368063,6.9717481,,Deutz Technische Hochschule,504,50.9364265,6.9858967,,Bahnhof Deutz / LANXESS arena,351,50.9391145,6.9784821,,Suevenstraße,390,50.9327922,6.9763526,,Bf Deutz/Messe,422,50.9397305,6.9779867,,Bf Deutz / LANXESS arena,271,50.9383749,6.9781772,"153, 196",Bf Deutz / Messe,410,50.9395589,6.9774944,,"Köln, Bf Deutz/ LANXESS Arena",413,50.9396123,6.9776404,B,23,56,"1, 153, 196, 2, B, C, D, E",75.0
112409,2.0,Städt. Gem. Grundschule,Rosenzweigweg,,"Köln, GG Rosenzweigweg",3.0,50969,Köln,Rosenzweigweg 3,221.0,99220850.0,221.0,992208518.0,112409@schule.nrw.de,http://www.ggs-rosenzweigweg.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,355468.0,5641633.0,,50.908233,6.94421,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Rosenzweigweg,22199220850.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,,108,36.0,0,16,92,61,13,60,91,"2024,2023,2022",Unfallatlas,Bonner Wall,1440,50.9156331,6.9610641,,Chlodwigplatz,1765,50.9209617,6.959247,,Kartäuserhof,2073,50.9245313,6.9585575,,Gottesweg,281,50.9101,6.9415168,,Zollstockgürtel,331,50.9055613,6.942113,,Herthastraße,577,50.912969,6.9408447,,Zollstocksweg,124,50.9088064,6.9457256,,Roisdorfer Straße,257,50.9060398,6.945379,,Zollstockgürtel,368,50.9049526,6.9435139,,22,59,"916, A, B",70.0
112410,2.0,Städt. Gem. Grundschule,Lustheider Str.,,"Köln, GG Lustheider Straße",3.0,51103,Köln,Lustheider Str. 43,221.0,35661130.0,221.0,2216569814.0,112410@schule.nrw.de,http://www.ggslustheiderstr.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,361377.0,5644560.0,,50.935988,7.027091,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Lustheider Str.,22135661130.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,,44,14.7,0,6,38,12,8,29,79,"2024,2023,2022",Unfallatlas,Vingst,530,50.9327863,7.0214882,,"Kalk Kapelle, Eingang zur Stadtbahn",1308,50.9389462,7.0090173,,Kalk Kapelle,1366,50.9388017,7.0081094,,Vingst,520,50.9327954,7.0216602,,Sportpark Höhenberg,658,50.941749,7.029233,,Fuldaer Straße,699,50.941565,7.0225013,2,"Bus (50.9375, 7.0243)",256,50.9374944,7.024331,,Schulbus,259,50.9374902,7.0242679,,Oranienstraße,407,50.936149,7.021287,,11,42,"1, 153, 2",65.0
112422,2.0,Stadt Köln,Gemeinschaftsgrundschule Braunsfeld,,"Köln, GG Braunsfeld",3.0,50933,Köln,Geilenkircher Str. 52,221.0,16800660.0,221.0,168006613.0,112422@schule.nrw.de,https://www.ggs-braunsfeld.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,352239.0,5645466.0,,50.941861,6.896761,Grundschule,Öffentlich,Köln,Stadt Köln Gemeinschaftsgrundschule Braunsfeld,22116800660.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,,27,9.0,0,1,26,14,3,19,134,"2024,2023,2022",Unfallatlas,Köln-Müngersdorf/Technologiepark,934,50.9484237,6.888433,,Venloer Straße/Gürtel,1649,50.9500175,6.9164165,,"U-Bahn (50.9500, 6.9164)",1649,50.9500289,6.9164132,,Clarenbachstift,530,50.9373225,6.8944328,1,Maarweg,550,50.9372281,6.8995306,1,Eupener Straße,702,50.9374722,6.8895533,,Geilenkircher Straße,31,50.9420656,6.8970668,,Karnevalsmuseum,461,50.9459939,6.8972288,A,Maarweg,528,50.9373114,6.8989293,B,8,49,"1, 3, A, B, C",65.0
