schulnummer,schulname,school_type,schulkategorie,schulform_raw,klassenstufe,strasse,plz,ort,stadt,bundesland,ortsteil,latitude,longitude,telefon,fax,email,website,traegerschaft,traeger_name,form_der_privatschule,schulleitung,stv_schulleitung,schueler_gesamt,klassenzahl,unterrichtszeit,unterrichtszeit_erlaeuterung,profile,sonstige_profile,foerderschwerpunkt,unterrichtssprache,fruehe_fremdsprache,erste_fremdsprache,zweite_fremdsprache,dritte_fremdsprache,sprachen,art_des_angebots,ganztagsform,besonderheiten,besonderheiten_erlaeuterung,auszeichnungen,foerderverein,schulbibliothek,namensgebung,berufsbereiche,ausbildungsberufe,schulform_bemerkung,ndh_count,sw_portal_url,sw_portal_slug,data_source,data_retrieved,traffic_accidents_total,traffic_accidents_per_year,traffic_accidents_fatal,traffic_accidents_serious,traffic_accidents_minor,traffic_accidents_bicycle,traffic_accidents_pedestrian,traffic_accidents_school_hours,traffic_nearest_accident_m,traffic_data_years,traffic_data_source,transit_rail_01_name,transit_rail_01_distance_m,transit_rail_01_latitude,transit_rail_01_longitude,transit_rail_01_lines,transit_rail_02_name,transit_rail_02_distance_m,transit_rail_02_latitude,transit_rail_02_longitude,transit_rail_02_lines,transit_rail_03_name,transit_rail_03_distance_m,transit_rail_03_latitude,transit_rail_03_longitude,transit_rail_03_lines,transit_tram_01_name,transit_tram_01_distance_m,transit_tram_01_latitude,transit_tram_01_longitude,transit_tram_01_lines,transit_tram_02_name,transit_tram_02_distance_m,transit_tram_02_latitude,transit_tram_02_longitude,transit_tram_02_lines,transit_tram_03_name,transit_tram_03_distance_m,transit_tram_03_latitude,transit_tram_03_longitude,transit_tram_03_lines,transit_bus_01_name,transit_bus_01_distance_m,transit_bus_01_latitude,transit_bus_01_longitude,transit_bus_01_lines,transit_bus_02_name,transit_bus_02_distance_m,transit_bus_02_latitude,transit_bus_02_longitude,transit_bus_02_lines,transit_bus_03_name,transit_bus_03_distance_m,transit_bus_03_latitude,transit_bus_03_longitude,transit_bus_03_lines,transit_stops_500m,transit_stop_count_1000m,transit_all_lines_1000m,transit_accessibility_score,crime_stadt,crime_bezirk,crime_bezirk_population,crime_bezirk_index,crime_haeufigkeitszahl_2023,crime_aufklaerungsquote_2023,crime_straftaten_2023,crime_strassenraub_2023,crime_koerperverletzung_2023,crime_diebstahl_fahrrad_2023,crime_wohnungseinbruch_2023,crime_straftaten_2023_rate_per_100k,crime_strassenraub_2023_rate_per_100k,crime_koerperverletzung_2023_rate_per_100k,crime_diebstahl_fahrrad_2023_rate_per_100k,crime_wohnungseinbruch_2023_rate_per_100k,crime_data_source
,Bürgermeister-Grimm-Schule,Förderschule,foerderschulen,Förderschule,1-9,Ackermannstraße 39,60326,Frankfurt am Main,Frankfurt am Main,Hessen,Gallus,50.099582,8.6255091,+49 69 212 35509,+49 69 212 42570,poststelle.buergermeister-grimm-schule@stadt-frankfurt.de,https://www.buergermeister-grimm-schule.de/,Stadt Frankfurt am Main,Stadt Frankfurt am Main,,Ute Schulze,Julia Reif,140.0,11.0,siehe Erläuterung der Unterrichtszeit,,,,,,,,,,,Ganztagsangebote,Schule mit Frühbetreuung,"AGs am Nachmittag, Angebote zur beruflichen Orientierung, Ganztägig arbeitende Schule, Ganztagsangebote, Gewaltprävention, Jugendhilfeangebot, Kooperationspartner, Mittagessen, Pausenverkauf",,,"""Förderverein der Bürgermeister-Grimm-Schule der Stadt Frankfurt am Main e.V."", Ansprechpartnerin: Frau Mück, Frau Schulze",Schülerzeitung,"Otto Grimm (1855-1925), Bürgermeister von 1906-1913",,,Regionales Beratungs- und Förderzentrum,,https://frankfurt.de/themen/arbeit-bildung-und-wissenschaft/bildung/schulwegweiser/foerderschulen/buergermeister-grimm-schule,buergermeister-grimm-schule,Frankfurt Schulwegweiser,2026-04-06,262,87.3,1,21,240,112,64,106,23,"2024,2023,2022",Unfallatlas,Frankfurt (Main) Galluswarte,1452.0,50.1043873,8.6444435,,Griesheim,1529.0,50.094362,8.6056814,,Frankfurt am Main Messe,1879.0,50.1119428,8.6434702,,Wickerer Straße,252.0,50.1009823,8.6227247,,Rebstöcker Straße,293.0,50.1015165,8.6282985,,Gustavsburgplatz,375.0,50.1005462,8.6305489,,Schulbus,33.0,50.0995834,8.6259743,,Wickerer Straße,256.0,50.1010237,8.622713,,Rebstöcker Straße,289.0,50.1014552,8.6283097,,18,73,,50.0,Frankfurt am Main,,773068,1.0,14840,51.2,114729,1134,8421,5632,1876,14840.7,146.7,1089.3,728.5,242.7,city_aggregate
,Charles-Hallgarten-Schule,Förderschule,foerderschulen,Förderschule,1-10,Am Bornheimer Hang 10,60386,Frankfurt am Main,Frankfurt am Main,Hessen,Bornheim,50.1329237,8.7204574,+49 69 212 77010,+49 69 212 77050,poststelle.charles-hallgarten-schule@stadt-frankfurt.de,http://www.charles-hallgarten-schule.de,Stadt Frankfurt am Main,,,Sabine Krämer,"Vera Halstenbach, Elvira Rauschenberg (rBFZ)",120.0,9.0,08.30 - 15.00 Uhr,,,Profile und Schwerpunkte,,Deutsch,,"Englisch, Herkunftssprachlicher Unterricht, Türkisch",,,"Englisch, Herkunftssprachlicher Unterricht, Türkisch",Ganztagsangebote,Schule mit Ganztagsangeboten - Profil 3,"AGs am Nachmittag, Förderung der Deutschkenntnisse, Ganztägig arbeitende Schule, Ganztagsangebote, Jugendhilfeangebot, Kooperationspartner, Mittagessen",,"""Starke Schule"" (Deutschlands beste Schulen, die zur Ausbildungsreife führen) und das ""OloV-Gütesiegel"" (Optimierung der lokalen Vermittlungsarbeit im Übergang Schule-Beruf)","""Förderverein der Hallgartenschule e.V."", Ansprechpartnerin: Frau Tuppatsch, poststelle@charles-hallgarten-Schule@stadt-frankurt.de",,"Charles Hallgarten (1838-1908), Philanthrop",,,Regionales Beratungs- und Förderzentrum,,https://frankfurt.de/themen/arbeit-bildung-und-wissenschaft/bildung/schulwegweiser/foerderschulen/charles-hallgarten-schule,charles-hallgarten-schule,Frankfurt Schulwegweiser,2026-04-06,262,87.3,1,21,240,112,64,106,23,"2024,2023,2022",Unfallatlas,Seckbacher Landstraße,621.0,50.1342934,8.7120037,,Nußbaumplatz,626.0,50.1344687,8.7120142,,St. Katherinenkrankenhaus,643.0,50.134502,8.711779,,Johanna-Tesch-Platz,690.0,50.1272966,8.7245247,,Ernst-May-Platz,765.0,50.1265548,8.7163931,,Saalburg-/Wittelsbacherallee,1029.0,50.1247431,8.7137129,,Bornheim Sportcenter,268.0,50.1324758,8.7167607,38,Buchwaldstraße,398.0,50.1301476,8.7169375,,Löwengasse,574.0,50.1283379,8.7167474,38,6,64,38,50.0,Frankfurt am Main,,773068,1.0,14840,51.2,114729,1134,8421,5632,1876,14840.7,146.7,1089.3,728.5,242.7,city_aggregate
,Fritz-Redl-Schule,Förderschule,foerderschulen,Förderschule,1-10,Kurmainzer Straße 20,65929,Frankfurt am Main,Frankfurt am Main,Hessen,Höchst,50.1072456,8.5525914,+49 69 212 42021,+49 69 212 48599,poststelle.fritz-redl-schule@stadt-frankfurt.de,,Stadt Frankfurt am Main,,,Stephen Kasper,,40.0,4.0,08:00 Uhr bis 13:30 Uhr,,,,,,,Englisch,,,Englisch,,,"Angebote zur beruflichen Orientierung, Gewaltprävention, Hausaufgabenhilfe/-betreuung",,,Besteht seit 2015,,"Benannt nach Fritz Redl, einem bedeutenden Pädagogen der Erziehungshilfepädagogik",,,"Regionales Beratungs- und Förderzentrum (Leverkuser Straße 20, 60929 Frankfurt, Tel. 069 - 212-41163, E-Mail: poststelle.bfz-west@stadt-frankfurt.de)",,https://frankfurt.de/themen/arbeit-bildung-und-wissenschaft/bildung/schulwegweiser/foerderschulen/fritz-redl-schule,fritz-redl-schule,Frankfurt Schulwegweiser,2026-04-06,262,87.3,1,21,240,112,64,106,23,"2024,2023,2022",Unfallatlas,Sossenheim,858.0,50.1149359,8.5536044,,Frankfurt-Höchst,901.0,50.1027438,8.5420871,,Nied,1450.0,50.1023216,8.5714188,,Zuckschwerdtstraße,459.0,50.1031171,8.5526441,,Bolongaropalast,617.0,50.1017019,8.5528179,,Tillystraße,842.0,50.1014862,8.5602552,,Auerstraße,104.0,50.1063091,8.5526847,,Friedhof Kurmainzer Straße,242.0,50.1092971,8.5514645,,Konrad-Glatt-Straße,258.0,50.1066667,8.5490863,,26,89,,50.0,Frankfurt am Main,,773068,1.0,14840,51.2,114729,1134,8421,5632,1876,14840.7,146.7,1089.3,728.5,242.7,city_aggregate
,Heinrich-Hoffmann-Schule,Förderschule,foerderschulen,Förderschule,0. Vorschule,Marienburgstraße 4,60528,Frankfurt am Main,Frankfurt am Main,Hessen,Niederrad,50.0922415,8.6491659,+49 69 212 31115,+49 69 212 75959,poststelle.heinrich-hoffmann-schule@stadt-frankfurt.de,http://www.heinrich-hoffmann-schule.de,Stadt Frankfurt am Main,,,Stefanie Podzun,Marko Schaffner,234.0,40.0,08:00 bis 18:00 Uhr,,,,,Deutsch,,Englisch,"Französisch, Latein","Spanisch, Weitere Sprachangebote, Russisch","Englisch, Französisch, Latein, Spanisch, Weitere Sprachangebote, Russisch",,,,,,"""Verein der Freunde und Förderer der Schule für Kranke für Kranke e.V."", Ansprechpartner/in: Frau Birgit Neitzel-Gehrig",,"Heinrich Hoffmann (1809-1894), angesehener Frankfurter Bürger, der als Arzt die Psychiatrie wegweisend reformiert hat und durch sein Kinderbuch ""Der Struwwelpeter"" weltweit bekannt wurde.",,,"Die Heinrich-Hoffmann-Schule beschult Schülerinnen und Schüler, die aufgrund einer ärztlich festgestellten physischen, psychischen oder somatischen Beeinträchtigung nicht am Unterricht der Stammschule teilnehmen können.",,https://frankfurt.de/themen/arbeit-bildung-und-wissenschaft/bildung/schulwegweiser/foerderschulen/heinrich-hoffmann-schule,heinrich-hoffmann-schule,Frankfurt Schulwegweiser,2026-04-06,262,87.3,1,21,240,112,64,106,23,"2024,2023,2022",Unfallatlas,Frankfurt (Main) Galluswarte,1392.0,50.1043873,8.6444435,,Frankfurt-Niederrad,1533.0,50.0807744,8.6372448,,Stresemannallee,1570.0,50.0942383,8.6709594,,Heinrich-Hoffmann-Straße/Blutspendedienst,275.0,50.0921314,8.6530231,,Niederräder Landstraße,436.0,50.0886501,8.6516075,,Frauenhofstraße,563.0,50.0871813,8.6492415,,Friedrichsheim,27.0,50.0920524,8.6489275,,Haus 95,105.0,50.0913065,8.6489423,,Haus 93,108.0,50.0923048,8.6506796,,22,112,,50.0,Frankfurt am Main,,773068,1.0,14840,51.2,114729,1134,8421,5632,1876,14840.7,146.7,1089.3,728.5,242.7,city_aggregate
,Hermann-Herzog-Schule,Förderschule,foerderschulen,Förderschule,1-10,Gutleutstraße 295-301,60327,Frankfurt am Main,Frankfurt am Main,Hessen,Gutleutviertel,50.0976581,8.649787,+49 69 242686 70,+49 69 242686 39,info@hhs-frankfurt.de,https://hhs-ffm.de/wp_hhs/,Sonstige Träger,Landeswohlfahrtsverband (LWV) Hessen,,Tanja Marquardt,Bettina Hoffmann,94.0,11.0,8:15 Uhr - 14:55 Uhr,,Schwerpunkt Neue Technologien,,,Deutsch,,Englisch,,,Englisch,Ganztagsangebote,Schule mit Ganztagsangeboten - Profil 1,"Besondere Leseförderung, Kooperationspartner, Pausenverkauf",,,Verein der Freunde und Förderer der Herman-Herzog-Schule e.V.,,"Herman Herzog (1876 - 1960), Vorkämpfer für die Sehbehinderten-Pädagogik",,,Überregionales Beratungs- und Förderzentrum,,https://frankfurt.de/themen/arbeit-bildung-und-wissenschaft/bildung/schulwegweiser/foerderschulen/hermann-herzog-schule,hermann-herzog-schule,Frankfurt Schulwegweiser,2026-04-06,262,87.3,1,21,240,112,64,106,23,"2024,2023,2022",Unfallatlas,Frankfurt (Main) Galluswarte,840.0,50.1043873,8.6444435,,Frankfurt (Main) Hauptbahnhof,1354.0,50.1066539,8.6625808,,Hauptbahnhof (tief),1386.0,50.1071727,8.6623337,,Heilbronner Straße,528.0,50.1016611,8.6537612,,Heinrich-Hoffmann-Straße/Blutspendedienst,656.0,50.0921314,8.6530231,,Galluswarte,716.0,50.1033637,8.6451198,,Camberger Straße,151.0,50.09877,8.6510035,,Johanna-Kirchner-Altenhilfezentrum,166.0,50.0975924,8.6474619,,Main-Neckar-Brücke,338.0,50.096934,8.6543824,,18,102,,65.0,Frankfurt am Main,,773068,1.0,14840,51.2,114729,1134,8421,5632,1876,14840.7,146.7,1089.3,728.5,242.7,city_aggregate
,Hermann-Luppe-Schule,Förderschule,foerderschulen,Förderschule,1-7,An der Praunheimer Mühle 7,60488,Frankfurt am Main,Frankfurt am Main,Hessen,Praunheim,50.1501782,8.6245901,+49 69 212 32188,,poststelle.hermann-luppe-schule@stadt-frankfurt.de,http://www.hermann-luppe-schule.de,Stadt Frankfurt am Main,,,Juliane Schneider,,60.0,5.0,08:00 Uhr bis 13:00 Uhr,,,,,Deutsch,Englisch,Englisch,,,"Englisch, Englisch",,Schule mit Frühbetreuung,Jugendhilfeangebot,,,"""Förderverein der Hermann-Luppe-Schule e.V."", Ansprechpartner/in: Melanie Volk",,"Hermann Luppe (1874 - 1945) Stadtrat und zweiter Bürgermeister in Frankfurt/M, er hat maßgeblich zur Gründung des Jugendamtes beigetragen. Bürgermeister der Stadt Nürnberg, von den Nazis 1933 aus dem Amt entfernt, starb 1945 durch einen Bombenangriff in seiner Heimatstadt Kiel.",,,,,https://frankfurt.de/themen/arbeit-bildung-und-wissenschaft/bildung/schulwegweiser/foerderschulen/hermann-luppe-schule,hermann-luppe-schule,Frankfurt Schulwegweiser,2026-04-06,262,87.3,1,21,240,112,64,106,23,"2024,2023,2022",Unfallatlas,Römerstadt,977.0,50.1524055,8.6378596,,Nordwestzentrum,1114.0,50.1581352,8.634094,,Heerstraße,1377.0,50.1434561,8.6083618,,Ginnheim Mitte,1923.0,50.1402029,8.6466334,,Markus-Krankenhaus,2131.0,50.1366388,8.6457564,,Frauenfriedenskirche,2840.0,50.1288186,8.646436,,Graebestraße / Pflegeheim,168.0,50.1505563,8.6223061,,Am Alten Schloß,181.0,50.1514319,8.6262103,,Praunheimer Brücke,253.0,50.1481431,8.6230109,,21,48,,50.0,Frankfurt am Main,,773068,1.0,14840,51.2,114729,1134,8421,5632,1876,14840.7,146.7,1089.3,728.5,242.7,city_aggregate
,Johann-Hinrich-Wichern-Schule,Förderschule,foerderschulen,Förderschule,1-10,Victor-Gollancz-Weg 4,60433,Frankfurt am Main,Frankfurt am Main,Hessen,Eschersheim,50.157657,8.6622847,+49 69 212 35134,,poststelle.johann-hinrich-wichern-schule@stadt-frankfurt.de,https://jhws-rbfz-mitte-nord.de/,Stadt Frankfurt am Main,,,Martina Franke,Julia Adler,300.0,23.0,08:00 bis 12:45 Uhr,,"Schwerpunkt Musik, Schwerpunkt Kunst, Schwerpunkt Sport",,,Deutsch,,Englisch,,,Englisch,Ganztagsangebote,Schule mit Frühbetreuung,"Angebote zur beruflichen Orientierung, Besondere Leseförderung, Förderung der Deutschkenntnisse, Ganztagsangebote, Gewaltprävention, Jugendhilfeangebot, Kooperationspartner, Pausenverkauf",,,"""Förderverein der Johann-Hinrich-Wichern-Schule"", Ansprechpartner/in: Marion Knögel",,Johann Hinrich Wichern (1808-1881) Er setzte sich für vernachlässigte junge Menschen ein. Seine sozialpädagogischen Theorien und sein Wirken dienen der Schule zum Vorbild.,,,"Regionales Beratungs- und Förderzentrum - VM für Sprache und Lernen, Inklusiver Unterricht für alle Behinderungen und Beeinträchtigungen",,https://frankfurt.de/themen/arbeit-bildung-und-wissenschaft/bildung/schulwegweiser/foerderschulen/johann-hinrich-wichern-schule,johann-hinrich-wichern-schule,Frankfurt Schulwegweiser,2026-04-06,262,87.3,1,21,240,112,64,106,23,"2024,2023,2022",Unfallatlas,Weißer Stein,417.0,50.1564973,8.6567156,,Frankfurt-Eschersheim,544.0,50.1575014,8.6546528,,Lindenbaum,586.0,50.1523962,8.6617379,,Schwabstraße,2033.0,50.1446265,8.682291,,Ginnheim Mitte,2238.0,50.1402029,8.6466334,,Gravensteiner-Platz,2605.0,50.1551792,8.69864,,Im Wörth,180.0,50.1581856,8.6598905,,Hinter den Ulmen,251.0,50.1554408,8.6629756,,Eleonore-Sterling-Straße,266.0,50.156887,8.6658218,,33,81,,50.0,Frankfurt am Main,,773068,1.0,14840,51.2,114729,1134,8421,5632,1876,14840.7,146.7,1089.3,728.5,242.7,city_aggregate
,Kasinoschule,Förderschule,foerderschulen,Förderschule,1-10,Kasinostraße 4,65929,Frankfurt am Main,Frankfurt am Main,Hessen,Höchst,50.1015528,8.5510955,+49 69 212 45554,+49 69 212 45843,poststelle.kasinoschule@stadt-frankfurt.de,,Stadt Frankfurt am Main,,,Kerstin Döring,,170.0,15.0,"siehe ""Erläuterung zu der Unterrichtszeit""",,"Schwerpunkt Musik, Schwerpunkt Kunst, Schwerpunkt Neue Technologien, Schwerpunkt Sport",,,Deutsch,,,,,,Ganztagsangebote,Schule mit Erweiterter Schulischer Betreuung,"AGs am Nachmittag, Angebote zur beruflichen Orientierung, Besondere Leseförderung, Förderung der Deutschkenntnisse, Ganztagsangebote, Gewaltprävention, Hausaufgabenhilfe/-betreuung, Jugendhilfeangebot, Kooperationspartner, Mittagessen, Pausenverkauf, Schülerzeitung, Erläuterungen der Angebote",,,"""Freunde und Förderer der Kasinoschule"", Ansprechpartner/in: Herr Buhl",,Im Gebäude der Kasinoschule befand sich vor 1925 ein Kasino.,,,Regionales sonderpädagogisches Beratungs- und Förderzentrum,,https://frankfurt.de/themen/arbeit-bildung-und-wissenschaft/bildung/schulwegweiser/foerderschulen/kasinoschule,kasinoschule,Frankfurt Schulwegweiser,2026-04-06,262,87.3,1,21,240,112,64,106,23,"2024,2023,2022",Unfallatlas,Frankfurt-Höchst,656.0,50.1027438,8.5420871,,Nied,1452.0,50.1023216,8.5714188,,Sossenheim,1499.0,50.1149359,8.5536044,,Bolongaropalast,124.0,50.1017019,8.5528179,,Zuckschwerdtstraße,198.0,50.103061,8.5525659,,Tillystraße,653.0,50.1014862,8.5602552,,Bolongaropalast,125.0,50.1018525,8.5527789,,Zuckschwerdtstraße,192.0,50.1030884,8.5523335,,Emmerich-Josef-Straße,196.0,50.1015488,8.5483478,,24,77,"51, 54, 59, n7",50.0,Frankfurt am Main,,773068,1.0,14840,51.2,114729,1134,8421,5632,1876,14840.7,146.7,1089.3,728.5,242.7,city_aggregate
,Michael-Schule,Förderschule,foerderschulen,Förderschule,1-4,Eichhörnchenpfad 4,65933,Frankfurt am Main,Frankfurt am Main,Hessen,Griesheim,50.1284,8.61129,+49 69 93995580,+49 69 939955820,Info@michael-schule-frankfurt.de,http://www.michael-schule-frankfurt.de,Private Träger,,,Frau Birkelbach,,94.0,9.0,"08:30 bis 12:10 Uhr, 13:00 Uhr oder 15:30 Uhr, je nach Klassenstufe",,,,,Deutsch,,,,,,,,"Mittagessen, Erläuterungen der Angebote",,,,,In Anlehnung an den heiligen St. Michael,,,"Mit den Förderschwerpunkten: Lernen und geistige Entwicklung, Emotionale und soziale Entwicklung",,https://frankfurt.de/themen/arbeit-bildung-und-wissenschaft/bildung/schulwegweiser/foerderschulen/michael-schule,michael-schule,Frankfurt Schulwegweiser,2026-04-06,262,87.3,1,21,240,112,64,106,23,"2024,2023,2022",Unfallatlas,Frankfurt-Rödelheim,504.0,50.1247899,8.6070103,,Hausener Weg,695.0,50.131425,8.6198226,,Stephan-Heise-Straße,915.0,50.136283,8.6149963,,Rebstockbad,1727.0,50.1137127,8.6191804,,An der Dammheide,1875.0,50.11727,8.6310384,,Leonardo-da-Vinci-Allee,1999.0,50.1134821,8.6269473,,Reifenberger Straße/Sozialzentrum,282.0,50.128212,8.6152413,,Lorscher Straße,352.0,50.1254654,8.6094223,,Radilostraße,366.0,50.1251239,8.6108326,,16,52,,50.0,Frankfurt am Main,,773068,1.0,14840,51.2,114729,1134,8421,5632,1876,14840.7,146.7,1089.3,728.5,242.7,city_aggregate
,Monikahausschule,Förderschule,foerderschulen,"Förderschule, Grundschule",1-6,Kriegkstraße 32-36,60326,Frankfurt am Main,Frankfurt am Main,Hessen,Gallus,50.1032603,8.6393839,+49 69 973823 0,+49 69 973823 55,Monikahaus@skf-frankfurt.de,,Private Träger,Sozialdienst katholischer Frauen e.V. Frankfurt,Staatlich genehmigte Ersatzschule,Elisabeth Wapenhensch,,27.0,3.0,08:00 bis 12:30 Uhr,,,,,Deutsch,,,,,,,,,,,,,Heilige Monika,,,,,https://frankfurt.de/themen/arbeit-bildung-und-wissenschaft/bildung/schulwegweiser/foerderschulen/monikahausschule,monikahausschule,Frankfurt Schulwegweiser,2026-04-06,262,87.3,1,21,240,112,64,106,23,"2024,2023,2022",Unfallatlas,Frankfurt (Main) Galluswarte,382.0,50.1043873,8.6444435,,Frankfurt am Main Messe,1008.0,50.1119428,8.6434702,,Messe,1420.0,50.111975,8.6539416,,Kriegkstraße,226.0,50.1012394,8.6397371,,Schwalbacher Straße,226.0,50.1023226,8.6365649,,Galluspark,374.0,50.1002194,8.6371382,,Kriegkstraße,223.0,50.1012701,8.6397117,,Schwalbacher Straße,224.0,50.1023916,8.6365467,,Hellerhofschule,299.0,50.1059453,8.6393048,,39,105,,75.0,Frankfurt am Main,,773068,1.0,14840,51.2,114729,1134,8421,5632,1876,14840.7,146.7,1089.3,728.5,242.7,city_aggregate
,Mosaikschule,Förderschule,foerderschulen,Förderschule,1-4,Gerhart-Hauptmann-Ring 240a,60439,Frankfurt am Main,Frankfurt am Main,Hessen,Niederursel,50.1623825,8.6120003,+49 69 212 70277,+49 69 212 70040,poststelle.mosaikschule@stadt-frankfurt.de,http://www.mosaikschule-ffm.de,Stadt Frankfurt am Main,,,Anja Maria Vogel,,166.0,24.0,"siehe ""Erläuterung zu der Unterrichtszeit""",,"Schwerpunkt Musik, Schwerpunkt Kunst, Schwerpunkt Sport",,,,,,,,,Ganztagsangebote,Schule mit Ganztagsangeboten - Profil 3,"AGs am Nachmittag, Ganztägig arbeitende Schule, Ganztagsangebote, Gewaltprävention, Mittagessen",,"Umweltschule, Kinderrechteschule","""Förderungsverein für Praktisch Bildbare e.V.""",Schülerzeitung,"Der Name beschreibt das Miteinander der unterschiedlichsten Mitglieder der Schulgemeinde. (Mosaik = ein Bild, das aus vielen, bunten Steinchen zusammengesetzt ist).",,,Mit Förderschwerpunkt geistige Entwicklung,,https://frankfurt.de/themen/arbeit-bildung-und-wissenschaft/bildung/schulwegweiser/foerderschulen/mosaikschule,mosaikschule,Frankfurt Schulwegweiser,2026-04-06,262,87.3,1,21,240,112,64,106,23,"2024,2023,2022",Unfallatlas,Niederursel,1077.0,50.1692038,8.6227387,,Wiesenau,1362.0,50.1668742,8.6297836,,Heddernheimer Landstraße,1632.0,50.1637967,8.6348005,,Ginnheim Mitte,3489.0,50.1402029,8.6466334,,Markus-Krankenhaus,3739.0,50.1366388,8.6457564,,Frauenfriedenskirche,4467.0,50.1288186,8.646436,,Thomas-Mann-Straße,260.0,50.1634071,8.6152799,,Gerhart-Hauptmann-Ring/Praunheimer Weg,572.0,50.160547,8.6195053,,Praunheimer Weg Mitte,619.0,50.1614983,8.6205825,,2,16,,30.0,Frankfurt am Main,,773068,1.0,14840,51.2,114729,1134,8421,5632,1876,14840.7,146.7,1089.3,728.5,242.7,city_aggregate
,Panoramaschule,Förderschule,foerderschulen,Förderschule,,Werner-Bockelmann-Straße 3,65934,Frankfurt am Main,Frankfurt am Main,Hessen,Nied,50.1037855,8.577786,+49 69 212 71008,+49 69 212 71049,poststelle.panoramaschule@stadt-frankfurt.de,http://www.panoramaschule-frankfurt.de,Stadt Frankfurt am Main,,Selbstständige allgemeinbildende Schule (SES),Nicolás Weber,Daniela Franz,238.0,29.0,"siehe ""Erläuterung zu der Unterrichtszeit""",,,,,Deutsch,,,,,,,Schule mit Ganztagsangeboten - Profil 3,"Ganztägig arbeitende Schule, Ganztagsangebote, Mittagessen",,,Förderverein Panoramaschule e. V.: förderverein@panoramaschule-frankfurt.de,,"Das Wort ""Panorama"" bedeutet wörtlich übersetzt „alles sehen“ oder auch „das Ganze sehen“, was wiederum ein ganzheitliches Menschenbild impliziert. Nicht die einzelne Behinderung, sondern der Mensch als Ganzes mit allen seinen Fähigkeiten und Fertigkeiten soll und muss geachtet werden. Darüber hinaus bietet das Schulgebäude der Panoramaschule in Frankfurt Nied einen wunderschönen Panoramablick auf die Skyline der Stadt Frankfurt und auf den Taunus.",,,,,https://frankfurt.de/themen/arbeit-bildung-und-wissenschaft/bildung/schulwegweiser/foerderschulen/panoramaschule,panoramaschule,Frankfurt Schulwegweiser,2026-04-06,262,87.3,1,21,240,112,64,106,23,"2024,2023,2022",Unfallatlas,Nied,482.0,50.1023216,8.5714188,,Sossenheim,2124.0,50.1149359,8.5536044,,Griesheim,2249.0,50.094362,8.6056814,,Birminghamstraße,423.0,50.0999925,8.5781938,,Luthmerstraße,584.0,50.0993131,8.5735035,,Nied Kirche,941.0,50.0984354,8.5675594,,Nidda-Kampfbahn,174.0,50.1048582,8.5760185,,Heusingerstraße,311.0,50.1060918,8.5802643,,Birminghamstraße,412.0,50.1001936,8.5792229,,19,49,"51, 54, n7",50.0,Frankfurt am Main,,773068,1.0,14840,51.2,114729,1134,8421,5632,1876,14840.7,146.7,1089.3,728.5,242.7,city_aggregate
,Schule am Sommerhoffpark,Förderschule,foerderschulen,Förderschule,1-10,Gutleutstraße 295-301,60327,Frankfurt am Main,Frankfurt am Main,Hessen,Gutleutviertel,50.0976581,8.649787,+49 69 2426860,+49 69 24268620,homepage@ssp-ffm.de,http://www.sommerhoffpark.de,Sonstige Träger,Landeswohlfahrtsverband (LWV),,Cornelia Tsirigotis,Bianca Ludwig,180.0,22.0,08:25 bis 14:40 Uhr,,Schwerpunkt Neue Technologien,,,Deutsch,Englisch,Englisch,"Französisch, Herkunftssprachlicher Unterricht, Türkisch",,"Englisch, Englisch, Französisch, Herkunftssprachlicher Unterricht, Türkisch",Ganztagsangebote,,"Angebote zur beruflichen Orientierung, Förderung der Deutschkenntnisse, Ganztagsangebote, Hausaufgabenhilfe/-betreuung, Mittagessen",,,"""Förderverein der Schule am Sommerhoffpark in Frankfurt am Main e.V."", Ansprechpartner/in: Frau Brunzel",,Benannt nach ihrer Lage,,,Überregionales Beratungs- und Förderzentrum,,https://frankfurt.de/themen/arbeit-bildung-und-wissenschaft/bildung/schulwegweiser/foerderschulen/schule-am-sommerhoffpark,schule-am-sommerhoffpark,Frankfurt Schulwegweiser,2026-04-06,262,87.3,1,21,240,112,64,106,23,"2024,2023,2022",Unfallatlas,Frankfurt (Main) Galluswarte,840.0,50.1043873,8.6444435,,Frankfurt (Main) Hauptbahnhof,1354.0,50.1066539,8.6625808,,Hauptbahnhof (tief),1386.0,50.1071727,8.6623337,,Heilbronner Straße,528.0,50.1016611,8.6537612,,Heinrich-Hoffmann-Straße/Blutspendedienst,656.0,50.0921314,8.6530231,,Galluswarte,716.0,50.1033637,8.6451198,,Camberger Straße,151.0,50.09877,8.6510035,,Johanna-Kirchner-Altenhilfezentrum,166.0,50.0975924,8.6474619,,Main-Neckar-Brücke,338.0,50.096934,8.6543824,,18,102,,65.0,Frankfurt am Main,,773068,1.0,14840,51.2,114729,1134,8421,5632,1876,14840.7,146.7,1089.3,728.5,242.7,city_aggregate
